period_date,year,period,period_abbr,value,industry_text,state_text,state_code,dataelement_code,dataelement_text,
2020-11-01,2020,M11,NOV,2,Finance and insurance,Total US,00,TS,Total separations,
2020-12-01,2020,M12,DEC,2,Finance and insurance,Total US,00,HI,Hires,
2020-12-01,2020,M12,DEC,3.4,Finance and insurance,Total US,00,JO,Job openings,
2020-12-01,2020,M12,DEC,0.3,Finance and insurance,Total US,00,LD,Layoffs and discharges,
2020-12-01,2020,M12,DEC,0.3,Finance and insurance,Total US,00,OS,Other separations,
2020-12-01,2020,M12,DEC,1.1,Finance and insurance,Total US,00,QU,Quits,
2020-12-01,2020,M12,DEC,1.7,Finance and insurance,Total US,00,TS,Total separations,
2021-01-01,2021,M01,JAN,1.9,Finance and insurance,Total US,00,HI,Hires,
2021-01-01,2021,M01,JAN,3.3,Finance and insurance,Total US,00,JO,Job openings,
2021-01-01,2021,M01,JAN,0.2,Finance and insurance,Total US,00,LD,Layoffs and discharges,
2021-01-01,2021,M01,JAN,0.3,Finance and insurance,Total US,00,OS,Other separations,
2021-01-01,2021,M01,JAN,1.6,Finance and insurance,Total US,00,QU,Quits,
2021-01-01,2021,M01,JAN,2.1,Finance and insurance,Total US,00,TS,Total separations,
2021-02-01,2021,M02,FEB,2,Finance and insurance,Total US,00,HI,Hires,
2021-02-01,2021,M02,FEB,3.4,Finance and insurance,Total US,00,JO,Job openings,
2021-02-01,2021,M02,FEB,0.5,Finance and insurance,Total US,00,LD,Layoffs and discharges,
2021-02-01,2021,M02,FEB,0.2,Finance and insurance,Total US,00,OS,Other separations,
2021-02-01,2021,M02,FEB,1.3,Finance and insurance,Total US,00,QU,Quits,
2021-02-01,2021,M02,FEB,2,Finance and insurance,Total US,00,TS,Total separations,
2021-03-01,2021,M03,MAR,2,Finance and insurance,Total US,00,HI,Hires,
2021-03-01,2021,M03,MAR,3.9,Finance and insurance,Total US,00,JO,Job openings,
2021-03-01,2021,M03,MAR,0.6,Finance and insurance,Total US,00,LD,Layoffs and discharges,
2021-03-01,2021,M03,MAR,0.2,Finance and insurance,Total US,00,OS,Other separations,
2021-03-01,2021,M03,MAR,1.2,Finance and insurance,Total US,00,QU,Quits,
2021-03-01,2021,M03,MAR,2,Finance and insurance,Total US,00,TS,Total separations,
2021-04-01,2021,M04,APR,2.1,Finance and insurance,Total US,00,HI,Hires,
2021-04-01,2021,M04,APR,4.3,Finance and insurance,Total US,00,JO,Job openings,
2021-04-01,2021,M04,APR,0.3,Finance and insurance,Total US,00,LD,Layoffs and discharges,
2021-04-01,2021,M04,APR,0.3,Finance and insurance,Total US,00,OS,Other separations,
2021-04-01,2021,M04,APR,1.6,Finance and insurance,Total US,00,QU,Quits,
2021-04-01,2021,M04,APR,2.1,Finance and insurance,Total US,00,TS,Total separations,
2021-05-01,2021,M05,MAY,2,Finance and insurance,Total US,00,HI,Hires,
2021-05-01,2021,M05,MAY,4.2,Finance and insurance,Total US,00,JO,Job openings,
2021-05-01,2021,M05,MAY,0.4,Finance and insurance,Total US,00,LD,Layoffs and discharges,
2021-05-01,2021,M05,MAY,0.4,Finance and insurance,Total US,00,OS,Other separations,
2021-05-01,2021,M05,MAY,1.3,Finance and insurance,Total US,00,QU,Quits,
2021-05-01,2021,M05,MAY,2.1,Finance and insurance,Total US,00,TS,Total separations,
2021-06-01,2021,M06,JUN,2.1,Finance and insurance,Total US,00,HI,Hires,
2021-06-01,2021,M06,JUN,3.6,Finance and insurance,Total US,00,JO,Job openings,
2021-06-01,2021,M06,JUN,0.6,Finance and insurance,Total US,00,LD,Layoffs and discharges,
2021-06-01,2021,M06,JUN,0.4,Finance and insurance,Total US,00,OS,Other separations,
2021-06-01,2021,M06,JUN,1.2,Finance and insurance,Total US,00,QU,Quits,
2021-06-01,2021,M06,JUN,2.2,Finance and insurance,Total US,00,TS,Total separations,
2021-07-01,2021,M07,JUL,2.2,Finance and insurance,Total US,00,HI,Hires,
2021-07-01,2021,M07,JUL,5,Finance and insurance,Total US,00,JO,Job openings,
2021-07-01,2021,M07,JUL,0.5,Finance and insurance,Total US,00,LD,Layoffs and discharges,
2021-07-01,2021,M07,JUL,0.4,Finance and insurance,Total US,00,OS,Other separations,
2021-07-01,2021,M07,JUL,1.2,Finance and insurance,Total US,00,QU,Quits,
2021-07-01,2021,M07,JUL,2,Finance and insurance,Total US,00,TS,Total separations,
2021-08-01,2021,M08,AUG,1.9,Finance and insurance,Total US,00,HI,Hires,
2021-08-01,2021,M08,AUG,4.2,Finance and insurance,Total US,00,JO,Job openings,
2021-08-01,2021,M08,AUG,0.4,Finance and insurance,Total US,00,LD,Layoffs and discharges,
2021-08-01,2021,M08,AUG,0.3,Finance and insurance,Total US,00,OS,Other separations,
2021-08-01,2021,M08,AUG,1.3,Finance and insurance,Total US,00,QU,Quits,
2021-08-01,2021,M08,AUG,2,Finance and insurance,Total US,00,TS,Total separations,
2021-09-01,2021,M09,SEP,2.8,Finance and insurance,Total US,00,HI,Hires,
2021-09-01,2021,M09,SEP,4.4,Finance and insurance,Total US,00,JO,Job openings,
2021-09-01,2021,M09,SEP,0.4,Finance and insurance,Total US,00,LD,Layoffs and discharges,
2021-09-01,2021,M09,SEP,0.9,Finance and insurance,Total US,00,OS,Other separations,
2021-09-01,2021,M09,SEP,1.5,Finance and insurance,Total US,00,QU,Quits,
2021-09-01,2021,M09,SEP,2.9,Finance and insurance,Total US,00,TS,Total separations,
2019-01-01,2019,M01,JAN,2.1,Financial activities,Total US,00,HI,Hires,
2019-01-01,2019,M01,JAN,4.4,Financial activities,Total US,00,JO,Job openings,
2019-01-01,2019,M01,JAN,0.6,Financial activities,Total US,00,LD,Layoffs and discharges,
2019-01-01,2019,M01,JAN,0.2,Financial activities,Total US,00,OS,Other separations,
2019-01-01,2019,M01,JAN,1.2,Financial activities,Total US,00,QU,Quits,
2019-01-01,2019,M01,JAN,2.1,Financial activities,Total US,00,TS,Total separations,
2019-02-01,2019,M02,FEB,2.3,Financial activities,Total US,00,HI,Hires,
2019-02-01,2019,M02,FEB,3.9,Financial activities,Total US,00,JO,Job openings,
2019-02-01,2019,M02,FEB,0.7,Financial activities,Total US,00,LD,Layoffs and discharges,
2019-02-01,2019,M02,FEB,0.4,Financial activities,Total US,00,OS,Other separations,
2019-02-01,2019,M02,FEB,1.2,Financial activities,Total US,00,QU,Quits,
2019-02-01,2019,M02,FEB,2.3,Financial activities,Total US,00,TS,Total separations,
2019-03-01,2019,M03,MAR,2.2,Financial activities,Total US,00,HI,Hires,
2019-03-01,2019,M03,MAR,4,Financial activities,Total US,00,JO,Job openings,
2019-03-01,2019,M03,MAR,0.4,Financial activities,Total US,00,LD,Layoffs and discharges,
2019-03-01,2019,M03,MAR,0.4,Financial activities,Total US,00,OS,Other separations,
2019-03-01,2019,M03,MAR,1.2,Financial activities,Total US,00,QU,Quits,
2019-03-01,2019,M03,MAR,1.9,Financial activities,Total US,00,TS,Total separations,
2019-04-01,2019,M04,APR,2.6,Financial activities,Total US,00,HI,Hires,
2019-04-01,2019,M04,APR,3.8,Financial activities,Total US,00,JO,Job openings,
2019-04-01,2019,M04,APR,0.5,Financial activities,Total US,00,LD,Layoffs and discharges,
2019-04-01,2019,M04,APR,0.3,Financial activities,Total US,00,OS,Other separations,
2019-04-01,2019,M04,APR,1.5,Financial activities,Total US,00,QU,Quits,
2019-04-01,2019,M04,APR,2.4,Financial activities,Total US,00,TS,Total separations,
2019-05-01,2019,M05,MAY,2.6,Financial activities,Total US,00,HI,Hires,
2019-05-01,2019,M05,MAY,4.1,Financial activities,Total US,00,JO,Job openings,
2019-05-01,2019,M05,MAY,0.6,Financial activities,Total US,00,LD,Layoffs and discharges,
2019-05-01,2019,M05,MAY,0.3,Financial activities,Total US,00,OS,Other separations,
2019-05-01,2019,M05,MAY,1.5,Financial activities,Total US,00,QU,Quits,
2019-05-01,2019,M05,MAY,2.4,Financial activities,Total US,00,TS,Total separations,
2019-06-01,2019,M06,JUN,2.6,Financial activities,Total US,00,HI,Hires,
2019-06-01,2019,M06,JUN,4.2,Financial activities,Total US,00,JO,Job openings,
2019-06-01,2019,M06,JUN,0.7,Financial activities,Total US,00,LD,Layoffs and discharges,
2019-06-01,2019,M06,JUN,0.2,Financial activities,Total US,00,OS,Other separations,
2019-06-01,2019,M06,JUN,1.5,Financial activities,Total US,00,QU,Quits,
2019-06-01,2019,M06,JUN,2.5,Financial activities,Total US,00,TS,Total separations,
2019-07-01,2019,M07,JUL,2.9,Financial activities,Total US,00,HI,Hires,
2019-07-01,2019,M07,JUL,4.1,Financial activities,Total US,00,JO,Job openings,
2019-07-01,2019,M07,JUL,0.8,Financial activities,Total US,00,LD,Layoffs and discharges,
2019-07-01,2019,M07,JUL,0.3,Financial activities,Total US,00,OS,Other separations,
2019-07-01,2019,M07,JUL,1.5,Financial activities,Total US,00,QU,Quits,
2019-07-01,2019,M07,JUL,2.6,Financial activities,Total US,00,TS,Total separations,
2019-08-01,2019,M08,AUG,2.7,Financial activities,Total US,00,HI,Hires,
2019-08-01,2019,M08,AUG,4.2,Financial activities,Total US,00,JO,Job openings,
2019-08-01,2019,M08,AUG,0.7,Financial activities,Total US,00,LD,Layoffs and discharges,
2019-08-01,2019,M08,AUG,0.3,Financial activities,Total US,00,OS,Other separations,
2019-08-01,2019,M08,AUG,1.6,Financial activities,Total US,00,QU,Quits,
2019-08-01,2019,M08,AUG,2.6,Financial activities,Total US,00,TS,Total separations,
2019-09-01,2019,M09,SEP,2.6,Financial activities,Total US,00,HI,Hires,
2019-09-01,2019,M09,SEP,4,Financial activities,Total US,00,JO,Job openings,
2019-09-01,2019,M09,SEP,0.7,Financial activities,Total US,00,LD,Layoffs and discharges,
2019-09-01,2019,M09,SEP,0.3,Financial activities,Total US,00,OS,Other separations,
2019-09-01,2019,M09,SEP,1.5,Financial activities,Total US,00,QU,Quits,
2019-09-01,2019,M09,SEP,2.5,Financial activities,Total US,00,TS,Total separations,
2019-10-01,2019,M10,OCT,2.5,Financial activities,Total US,00,HI,Hires,
2019-10-01,2019,M10,OCT,4.6,Financial activities,Total US,00,JO,Job openings,
2019-10-01,2019,M10,OCT,0.5,Financial activities,Total US,00,LD,Layoffs and discharges,
2019-10-01,2019,M10,OCT,0.3,Financial activities,Total US,00,OS,Other separations,
2019-10-01,2019,M10,OCT,1.5,Financial activities,Total US,00,QU,Quits,
2019-10-01,2019,M10,OCT,2.2,Financial activities,Total US,00,TS,Total separations,
2019-11-01,2019,M11,NOV,2.7,Financial activities,Total US,00,HI,Hires,
2019-11-01,2019,M11,NOV,4.1,Financial activities,Total US,00,JO,Job openings,
2019-11-01,2019,M11,NOV,0.5,Financial activities,Total US,00,LD,Layoffs and discharges,
2019-11-01,2019,M11,NOV,0.3,Financial activities,Total US,00,OS,Other separations,
2019-11-01,2019,M11,NOV,1.8,Financial activities,Total US,00,QU,Quits,
2019-11-01,2019,M11,NOV,2.6,Financial activities,Total US,00,TS,Total separations,
2019-12-01,2019,M12,DEC,2.5,Financial activities,Total US,00,HI,Hires,
2019-12-01,2019,M12,DEC,3.5,Financial activities,Total US,00,JO,Job openings,
2019-12-01,2019,M12,DEC,0.5,Financial activities,Total US,00,LD,Layoffs and discharges,
2019-12-01,2019,M12,DEC,0.3,Financial activities,Total US,00,OS,Other separations,
2019-12-01,2019,M12,DEC,1.5,Financial activities,Total US,00,QU,Quits,
2019-12-01,2019,M12,DEC,2.4,Financial activities,Total US,00,TS,Total separations,
2020-01-01,2020,M01,JAN,2.5,Financial activities,Total US,00,HI,Hires,
2020-01-01,2020,M01,JAN,4.6,Financial activities,Total US,00,JO,Job openings,
2020-01-01,2020,M01,JAN,0.5,Financial activities,Total US,00,LD,Layoffs and discharges,
2020-01-01,2020,M01,JAN,0.4,Financial activities,Total US,00,OS,Other separations,
2020-01-01,2020,M01,JAN,1.5,Financial activities,Total US,00,QU,Quits,
2020-01-01,2020,M01,JAN,2.4,Financial activities,Total US,00,TS,Total separations,
2020-02-01,2020,M02,FEB,2.7,Financial activities,Total US,00,HI,Hires,
2020-02-01,2020,M02,FEB,4.5,Financial activities,Total US,00,JO,Job openings,
2020-02-01,2020,M02,FEB,0.8,Financial activities,Total US,00,LD,Layoffs and discharges,
2020-02-01,2020,M02,FEB,0.2,Financial activities,Total US,00,OS,Other separations,
2020-02-01,2020,M02,FEB,1.5,Financial activities,Total US,00,QU,Quits,
2020-02-01,2020,M02,FEB,2.5,Financial activities,Total US,00,TS,Total separations,
2020-03-01,2020,M03,MAR,2.6,Financial activities,Total US,00,HI,Hires,
2020-03-01,2020,M03,MAR,3.8,Financial activities,Total US,00,JO,Job openings,
2020-03-01,2020,M03,MAR,2.8,Financial activities,Total US,00,LD,Layoffs and discharges,
2020-03-01,2020,M03,MAR,0.3,Financial activities,Total US,00,OS,Other separations,
2020-03-01,2020,M03,MAR,1.2,Financial activities,Total US,00,QU,Quits,
2020-03-01,2020,M03,MAR,4.3,Financial activities,Total US,00,TS,Total separations,
2020-04-01,2020,M04,APR,1.9,Financial activities,Total US,00,HI,Hires,
2020-04-01,2020,M04,APR,2.8,Financial activities,Total US,00,JO,Job openings,
2020-04-01,2020,M04,APR,2.7,Financial activities,Total US,00,LD,Layoffs and discharges,
2020-04-01,2020,M04,APR,0.1,Financial activities,Total US,00,OS,Other separations,
2020-04-01,2020,M04,APR,0.8,Financial activities,Total US,00,QU,Quits,
2020-04-01,2020,M04,APR,3.6,Financial activities,Total US,00,TS,Total separations,
2020-05-01,2020,M05,MAY,2.5,Financial activities,Total US,00,HI,Hires,
2020-05-01,2020,M05,MAY,3.5,Financial activities,Total US,00,JO,Job openings,
2020-05-01,2020,M05,MAY,0.7,Financial activities,Total US,00,LD,Layoffs and discharges,
2020-05-01,2020,M05,MAY,0.2,Financial activities,Total US,00,OS,Other separations,
2020-05-01,2020,M05,MAY,1,Financial activities,Total US,00,QU,Quits,
2020-05-01,2020,M05,MAY,2,Financial activities,Total US,00,TS,Total separations,
2020-06-01,2020,M06,JUN,2.2,Financial activities,Total US,00,HI,Hires,
2020-06-01,2020,M06,JUN,3.7,Financial activities,Total US,00,JO,Job openings,
2020-06-01,2020,M06,JUN,1.2,Financial activities,Total US,00,LD,Layoffs and discharges,
2020-06-01,2020,M06,JUN,0.3,Financial activities,Total US,00,OS,Other separations,
2020-06-01,2020,M06,JUN,1.1,Financial activities,Total US,00,QU,Quits,
2020-06-01,2020,M06,JUN,2.5,Financial activities,Total US,00,TS,Total separations,
2020-07-01,2020,M07,JUL,3.1,Financial activities,Total US,00,HI,Hires,
2020-07-01,2020,M07,JUL,3.4,Financial activities,Total US,00,JO,Job openings,
2020-07-01,2020,M07,JUL,0.9,Financial activities,Total US,00,LD,Layoffs and discharges,
2020-07-01,2020,M07,JUL,0.4,Financial activities,Total US,00,OS,Other separations,
2020-07-01,2020,M07,JUL,1.1,Financial activities,Total US,00,QU,Quits,
2020-07-01,2020,M07,JUL,2.4,Financial activities,Total US,00,TS,Total separations,
2020-08-01,2020,M08,AUG,2.7,Financial activities,Total US,00,HI,Hires,
2020-08-01,2020,M08,AUG,3.2,Financial activities,Total US,00,JO,Job openings,
2020-08-01,2020,M08,AUG,0.6,Financial activities,Total US,00,LD,Layoffs and discharges,
2020-08-01,2020,M08,AUG,0.3,Financial activities,Total US,00,OS,Other separations,
2020-08-01,2020,M08,AUG,1.5,Financial activities,Total US,00,QU,Quits,
2020-08-01,2020,M08,AUG,2.4,Financial activities,Total US,00,TS,Total separations,
2020-09-01,2020,M09,SEP,2.9,Financial activities,Total US,00,HI,Hires,
2020-09-01,2020,M09,SEP,3.5,Financial activities,Total US,00,JO,Job openings,
2020-09-01,2020,M09,SEP,0.7,Financial activities,Total US,00,LD,Layoffs and discharges,
2020-09-01,2020,M09,SEP,0.4,Financial activities,Total US,00,OS,Other separations,
2020-09-01,2020,M09,SEP,1.3,Financial activities,Total US,00,QU,Quits,
2020-09-01,2020,M09,SEP,2.4,Financial activities,Total US,00,TS,Total separations,
2020-10-01,2020,M10,OCT,2.9,Financial activities,Total US,00,HI,Hires,
2020-10-01,2020,M10,OCT,3.4,Financial activities,Total US,00,JO,Job openings,
2020-10-01,2020,M10,OCT,0.6,Financial activities,Total US,00,LD,Layoffs and discharges,
2020-10-01,2020,M10,OCT,0.4,Financial activities,Total US,00,OS,Other separations,
2020-10-01,2020,M10,OCT,1.5,Financial activities,Total US,00,QU,Quits,
2020-10-01,2020,M10,OCT,2.4,Financial activities,Total US,00,TS,Total separations,
2020-11-01,2020,M11,NOV,2.5,Financial activities,Total US,00,HI,Hires,
2020-11-01,2020,M11,NOV,3.2,Financial activities,Total US,00,JO,Job openings,
2020-11-01,2020,M11,NOV,0.6,Financial activities,Total US,00,LD,Layoffs and discharges,
2020-11-01,2020,M11,NOV,0.2,Financial activities,Total US,00,OS,Other separations,
2020-11-01,2020,M11,NOV,1.4,Financial activities,Total US,00,QU,Quits,
2020-11-01,2020,M11,NOV,2.3,Financial activities,Total US,00,TS,Total separations,
2020-12-01,2020,M12,DEC,2.4,Financial activities,Total US,00,HI,Hires,
2020-12-01,2020,M12,DEC,3.3,Financial activities,Total US,00,JO,Job openings,
2020-12-01,2020,M12,DEC,0.6,Financial activities,Total US,00,LD,Layoffs and discharges,
2020-12-01,2020,M12,DEC,0.3,Financial activities,Total US,00,OS,Other separations,
2020-12-01,2020,M12,DEC,1.2,Financial activities,Total US,00,QU,Quits,
2020-12-01,2020,M12,DEC,2.1,Financial activities,Total US,00,TS,Total separations,
2021-01-01,2021,M01,JAN,2.3,Financial activities,Total US,00,HI,Hires,
2021-01-01,2021,M01,JAN,3.4,Financial activities,Total US,00,JO,Job openings,
2021-01-01,2021,M01,JAN,0.4,Financial activities,Total US,00,LD,Layoffs and discharges,
2021-01-01,2021,M01,JAN,0.3,Financial activities,Total US,00,OS,Other separations,
2021-01-01,2021,M01,JAN,1.7,Financial activities,Total US,00,QU,Quits,
2021-01-01,2021,M01,JAN,2.4,Financial activities,Total US,00,TS,Total separations,
2021-02-01,2021,M02,FEB,2.3,Financial activities,Total US,00,HI,Hires,
2021-02-01,2021,M02,FEB,3.3,Financial activities,Total US,00,JO,Job openings,
2021-02-01,2021,M02,FEB,0.6,Financial activities,Total US,00,LD,Layoffs and discharges,
2021-02-01,2021,M02,FEB,0.2,Financial activities,Total US,00,OS,Other separations,
2021-02-01,2021,M02,FEB,1.5,Financial activities,Total US,00,QU,Quits,
2021-02-01,2021,M02,FEB,2.3,Financial activities,Total US,00,TS,Total separations,
2021-03-01,2021,M03,MAR,2.4,Financial activities,Total US,00,HI,Hires,
2021-03-01,2021,M03,MAR,3.8,Financial activities,Total US,00,JO,Job openings,
2021-03-01,2021,M03,MAR,0.7,Financial activities,Total US,00,LD,Layoffs and discharges,
2021-03-01,2021,M03,MAR,0.2,Financial activities,Total US,00,OS,Other separations,
2021-03-01,2021,M03,MAR,1.4,Financial activities,Total US,00,QU,Quits,
2021-03-01,2021,M03,MAR,2.3,Financial activities,Total US,00,TS,Total separations,
2021-04-01,2021,M04,APR,2.4,Financial activities,Total US,00,HI,Hires,
2021-04-01,2021,M04,APR,4.5,Financial activities,Total US,00,JO,Job openings,
2021-04-01,2021,M04,APR,0.4,Financial activities,Total US,00,LD,Layoffs and discharges,
2021-04-01,2021,M04,APR,0.2,Financial activities,Total US,00,OS,Other separations,
2021-04-01,2021,M04,APR,1.6,Financial activities,Total US,00,QU,Quits,
2021-04-01,2021,M04,APR,2.3,Financial activities,Total US,00,TS,Total separations,
2021-05-01,2021,M05,MAY,2.3,Financial activities,Total US,00,HI,Hires,
2021-05-01,2021,M05,MAY,4.3,Financial activities,Total US,00,JO,Job openings,
2021-05-01,2021,M05,MAY,0.5,Financial activities,Total US,00,LD,Layoffs and discharges,
2021-05-01,2021,M05,MAY,0.4,Financial activities,Total US,00,OS,Other separations,
2021-05-01,2021,M05,MAY,1.4,Financial activities,Total US,00,QU,Quits,
2021-05-01,2021,M05,MAY,2.2,Financial activities,Total US,00,TS,Total separations,
2021-06-01,2021,M06,JUN,2.4,Financial activities,Total US,00,HI,Hires,
2021-06-01,2021,M06,JUN,3.8,Financial activities,Total US,00,JO,Job openings,
2021-06-01,2021,M06,JUN,0.5,Financial activities,Total US,00,LD,Layoffs and discharges,
2021-06-01,2021,M06,JUN,0.4,Financial activities,Total US,00,OS,Other separations,
2021-06-01,2021,M06,JUN,1.4,Financial activities,Total US,00,QU,Quits,
2021-06-01,2021,M06,JUN,2.3,Financial activities,Total US,00,TS,Total separations,
2021-07-01,2021,M07,JUL,2.5,Financial activities,Total US,00,HI,Hires,
2021-07-01,2021,M07,JUL,5.7,Financial activities,Total US,00,JO,Job openings,
2021-07-01,2021,M07,JUL,0.5,Financial activities,Total US,00,LD,Layoffs and discharges,
2021-07-01,2021,M07,JUL,0.3,Financial activities,Total US,00,OS,Other separations,
2021-07-01,2021,M07,JUL,1.5,Financial activities,Total US,00,QU,Quits,
2021-07-01,2021,M07,JUL,2.3,Financial activities,Total US,00,TS,Total separations,
2021-08-01,2021,M08,AUG,2.3,Financial activities,Total US,00,HI,Hires,
2021-08-01,2021,M08,AUG,5.1,Financial activities,Total US,00,JO,Job openings,
2021-08-01,2021,M08,AUG,0.5,Financial activities,Total US,00,LD,Layoffs and discharges,
2021-08-01,2021,M08,AUG,0.3,Financial activities,Total US,00,OS,Other separations,
2021-08-01,2021,M08,AUG,1.4,Financial activities,Total US,00,QU,Quits,
2021-08-01,2021,M08,AUG,2.2,Financial activities,Total US,00,TS,Total separations,
2021-09-01,2021,M09,SEP,2.9,Financial activities,Total US,00,HI,Hires,
2021-09-01,2021,M09,SEP,4.5,Financial activities,Total US,00,JO,Job openings,
2021-09-01,2021,M09,SEP,0.5,Financial activities,Total US,00,LD,Layoffs and discharges,
2021-09-01,2021,M09,SEP,0.7,Financial activities,Total US,00,OS,Other separations,
2021-09-01,2021,M09,SEP,1.5,Financial activities,Total US,00,QU,Quits,
2021-09-01,2021,M09,SEP,2.8,Financial activities,Total US,00,TS,Total separations,
2019-01-01,2019,M01,JAN,1.6,Government,Total US,00,HI,Hires,
